soil_moisture_pct,soil_temp_c,air_temp_c,humidity_pct,rain_detected,moisture_condition,fuzzy_very_dry,fuzzy_semi_dry,fuzzy_moist,fuzzy_wet,snn_pred_class,snn_pred_label,snn_confidence,conf_threshold,snn_logits,snn_softmax,override_applied,pump_status,pca_first5,pca_var_first5,t_read_ms,t_preproc_ms,t_infer_ms,t_cycle_ms,model_hash8,scaler_hash8,fuzzy_hash8,pca_hash8,h1,lr,gt_needed,correct,cum_n,cum_acc,cum_prec,cum_rec,cum_f1
52.7,20,20.4,51,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9952,0.65,"[-2.9074370861053467, 2.418004274368286]","[0.0048426371067762375, 0.9951573014259338]",TRUE,OFF,"[-1.231435, -0.557424, -0.431454, 0.819842, -0.16247]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1075.16,1.81,12.45,1091.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
45.95,20,22.6,58.7,No,Moist,0.0345,0.5493,0.6637,0.003,1,ON,0.9287,0.65,"[-1.567704677581787, 0.9989981651306152]","[0.07131236046552658, 0.9286876320838928]",TRUE,OFF,"[-1.007903, -0.264906, -0.170206, 0.998835, 0.066965]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1083.37,1.68,7.69,1095.48,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20,22.6,58.5,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9933,0.65,"[-2.7699029445648193, 2.2281992435455322]","[0.006705479696393013, 0.9932945370674133]",TRUE,OFF,"[-0.983614, -0.530971, -0.442004, 0.815877, 0.05546]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.36,1.54,14.31,1109.75,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
56.76,20,22.6,58.6,No,Moist,0.0012,0.0938,0.9847,0.0671,1,ON,0.9975,0.65,"[-3.2220258712768555, 2.752661943435669]","[0.002535849343985319, 0.9974641799926758]",TRUE,OFF,"[-0.972281, -0.654443, -0.574842, 0.664758, 0.05322]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1085.38,1.66,9.84,1099.15,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.06,22.6,58.9,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9955,0.65,"[-2.9554874897003174, 2.4402575492858887]","[0.004515357781201601, 0.9954847097396851]",TRUE,OFF,"[-0.982545, -0.53748, -0.437273, 0.819632, 0.065404]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1089.74,1.5,7.57,1101.25,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.06,22.6,58.8,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9955,0.65,"[-2.9554874897003174, 2.4402575492858887]","[0.004515357781201601, 0.9954847097396851]",TRUE,OFF,"[-0.982593, -0.537506, -0.437195, 0.819679, 0.062938]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.17,1.5,7.5,1103.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
51.35,20.06,22.7,58.9,No,Moist,0.0073,0.2627,0.9356,0.0165,1,ON,0.9711,0.65,"[-2.070908546447754, 1.4443950653076172]","[0.028879918158054352, 0.9711200594902039]",TRUE,OFF,"[-0.97759, -0.488783, -0.385124, 0.869924, 0.066959]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.27,1.49,7.66,1103.91,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
56.76,20.06,22.7,58.9,No,Moist,0.0012,0.0938,0.9847,0.0671,1,ON,0.9996,0.65,"[-4.15718412399292, 3.7522411346435547]","[0.00036713076406158507, 0.9996328353881836]",TRUE,OFF,"[-0.962004, -0.659612, -0.570108, 0.668194, 0.060452]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.74,1.51,7.56,1106.37,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20,22.7,58.9,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.994,0.65,"[-2.8260738849639893, 2.281010389328003]","[0.006017281673848629, 0.99398273229599]",TRUE,OFF,"[-0.974111, -0.52995, -0.442404, 0.815683, 0.065675]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1089.17,1.48,7.49,1100.45,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
56.76,20.06,22.7,58.9,No,Moist,0.0012,0.0938,0.9847,0.0671,1,ON,0.9996,0.65,"[-4.15718412399292, 3.7522411346435547]","[0.00036713076406158507, 0.9996328353881836]",TRUE,OFF,"[-0.962004, -0.659612, -0.570108, 0.668194, 0.060452]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.26,1.46,7.58,1103.61,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
55.41,20.06,22.7,59,No,Moist,0.0019,0.1247,0.9992,0.0486,1,ON,0.9988,0.65,"[-3.628645181655884, 3.1349353790283203]","[0.0011537534883245826, 0.998846173286438]",TRUE,OFF,"[-0.965368, -0.622431, -0.531353, 0.716353, 0.064453]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.38,1.45,16.4,3352.4,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.06,22.7,59,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.994,0.65,"[-2.8260738849639893, 2.281010389328003]","[0.006017281673848629, 0.99398273229599]",TRUE,OFF,"[-0.973194, -0.536544, -0.437422, 0.819589, 0.067754]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1083.72,1.47,14.01,1101.57,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
55.41,20.06,22.7,59.1,No,Moist,0.0019,0.1247,0.9992,0.0486,1,ON,0.9998,0.65,"[-4.563803195953369, 4.134514331817627]","[0.00016683846479281783, 0.9998331069946289]",TRUE,OFF,"[-0.965324, -0.622406, -0.531427, 0.716308, 0.066777]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1086.17,1.56,15.42,1105.65,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.06,22.7,59,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.994,0.65,"[-2.8260738849639893, 2.281010389328003]","[0.006017281673848629, 0.99398273229599]",TRUE,OFF,"[-0.973194, -0.536544, -0.437422, 0.819589, 0.067754]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1083.39,1.45,7.61,1094.71,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
55.41,20.06,22.7,59.2,No,Moist,0.0019,0.1247,0.9992,0.0486,1,ON,0.9998,0.65,"[-4.563803195953369, 4.134514331817627]","[0.00016683846479281783, 0.9998331069946289]",TRUE,OFF,"[-0.96528, -0.622382, -0.531498, 0.716265, 0.069025]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.32,1.5,7.53,1103.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.12,22.8,59.4,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9973,0.65,"[-3.2434797286987305, 2.652768850326538]","[0.002742200158536434, 0.9972578883171082]",TRUE,OFF,"[-0.96315, -0.542264, -0.432628, 0.823384, 0.076221]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.28,1.5,7.52,1103.61,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.12,22.7,59.4,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9973,0.65,"[-3.2434797286987305, 2.652768850326538]","[0.002742200158536434, 0.9972578883171082]",TRUE,OFF,"[-0.972137, -0.543144, -0.432558, 0.823381, 0.076266]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.36,1.47,7.78,1103.86,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
70.27,20.12,22.7,59.3,No,Wet,0,0.002,0.3116,0.6229,1,ON,0.6905,0.65,"[-0.5036956667900085, 0.2985438108444214]","[0.30954664945602417, 0.690453290939331]",TRUE,OFF,"[-0.947508, -0.793191, -0.578376, 0.444637, 0.057924]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.96,1.51,7.59,1103.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.12,22.7,59.3,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9973,0.65,"[-3.2434797286987305, 2.652768850326538]","[0.002742200158536434, 0.9972578883171082]",TRUE,OFF,"[-0.972178, -0.543166, -0.432492, 0.823421, 0.074175]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.02,1.53,7.59,1103.37,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.12,22.8,59.4,No,Moist,0.0048,0.2087,0.974,0.0241,1,ON,0.9973,0.65,"[-3.2434797286987305, 2.652768850326538]","[0.002742200158536434, 0.9972578883171082]",TRUE,OFF,"[-0.96315, -0.542264, -0.432628, 0.823384, 0.076221]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.16,1.56,7.6,1104.04,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
51.35,20.12,22.8,59.4,Yes,Wet,0.0073,0.2627,0.9356,0.0165,1,ON,0.987,0.65,"[-2.2524139881134033, 2.0783469676971436]","[0.01298666000366211, 0.9870133996009827]",TRUE,OFF,"[-0.973844, -0.495983, -0.380698, 0.874035, 0.051276]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.81,1.49,7.51,1103.18,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.12,22.8,59.4,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.985,0.65,"[-2.1972763538360596, 1.989373803138733]","[0.01496961060911417, 0.9850303530693054]",TRUE,OFF,"[-0.983309, -0.392446, -0.271742, 0.958736, 0.054076]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.28,1.49,7.56,1103.82,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.12,22.8,59.3,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.985,0.65,"[-2.1972763538360596, 1.989373803138733]","[0.01496961060911417, 0.9850303530693054]",TRUE,OFF,"[-0.983405, -0.392475, -0.271672, 0.958776, 0.051985]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.95,1.45,13.77,1109.15,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.12,22.8,59.3,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.985,0.65,"[-2.1972763538360596, 1.989373803138733]","[0.01496961060911417, 0.9850303530693054]",TRUE,OFF,"[-0.983405, -0.392475, -0.271672, 0.958776, 0.051985]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1086.68,1.49,14.57,1105.29,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
51.35,20.12,22.8,59.2,Yes,Wet,0.0073,0.2627,0.9356,0.0165,1,ON,0.996,0.65,"[-2.859196901321411, 2.660325765609741]","[0.003991762176156044, 0.9960081577301025]",TRUE,OFF,"[-0.974037, -0.496043, -0.380557, 0.874118, 0.047015]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1084.79,1.45,7.58,1096.11,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
52.7,20.19,22.8,59.3,Yes,Wet,0.0048,0.2087,0.974,0.0241,1,ON,0.9813,0.65,"[-2.082799196243286, 1.876638412475586]","[0.018716836348176003, 0.9812831878662109]",TRUE,OFF,"[-0.968728, -0.55024, -0.427788, 0.827565, 0.047269]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.38,1.5,7.55,1103.84,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.19,22.8,59.3,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.985,0.65,"[-2.1972763538360596, 1.989373803138733]","[0.01496961060911417, 0.9850303530693054]",TRUE,OFF,"[-0.982504, -0.399314, -0.266604, 0.962741, 0.051673]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.17,1.49,7.62,1103.95,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
51.35,20.19,22.8,59.4,Yes,Wet,0.0073,0.2627,0.9356,0.0165,1,ON,0.9955,0.65,"[-2.7992331981658936, 2.6093533039093018]","[0.004458002280443907, 0.9955419898033142]",TRUE,OFF,"[-0.972959, -0.502657, -0.375632, 0.87795, 0.050963]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.81,1.45,9.4,1104.53,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.19,22.8,59.5,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.985,0.65,"[-2.1972763538360596, 1.989373803138733]","[0.01496961060911417, 0.9850303530693054]",TRUE,OFF,"[-0.982312, -0.399256, -0.266741, 0.962662, 0.055773]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.91,1.48,7.49,1102.24,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
51.35,20.19,22.8,59.5,Yes,Wet,0.0073,0.2627,0.9356,0.0165,1,ON,0.9955,0.65,"[-2.7992331981658936, 2.6093533039093018]","[0.004458002280443907, 0.9955419898033142]",TRUE,OFF,"[-0.972863, -0.502628, -0.375699, 0.877911, 0.052972]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.99,1.44,11.92,1111.01,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
45.95,20.19,22.8,59.5,No,Moist,0.0345,0.5493,0.6637,0.003,1,ON,0.8973,0.65,"[-1.3744500875473022, 0.7928445339202881]","[0.10272613912820816, 0.89727383852005]",TRUE,OFF,"[-0.986525, -0.283817, -0.155659, 1.010401, 0.08417]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1084.99,1.5,7.49,1096.22,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,20.19,22.8,59.4,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.939,0.65,"[-1.6442971229553223, 1.0898841619491577]","[0.060986269265413284, 0.9390137791633606]",FALSE,ON,"[-1.03, 0.182701, 0.216238, 0.831596, 0.078091]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.32,1.47,7.48,1103.58,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
6.76,19.38,22.8,59.5,No,Very Dry,0.4161,0.0185,0,0,1,ON,0.9997,0.65,"[-4.270749568939209, 3.893742322921753]","[0.00028450030367821455, 0.9997155070304871]",FALSE,ON,"[-1.067366, 0.52905, -0.028465, 0.03562, 0.061851]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.79,1.48,7.47,1106.3,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
21.62,19.19,22.8,59.5,No,Very Dry,0.9869,0.4086,0.0038,0,1,ON,0.9995,0.65,"[-3.976057291030884, 3.6291534900665283]","[0.0004976027412340045, 0.999502420425415]",FALSE,ON,"[-1.08502, 0.718783, 0.188442, 0.137859, 0.063937]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.06,1.5,7.49,1103.56,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
20.27,19,22.9,59.5,No,Very Dry,0.9996,0.338,0.0024,0,1,ON,0.9991,0.65,"[-3.6501352787017822, 3.3116352558135986]","[0.0009465208277106285, 0.999053418636322]",FALSE,ON,"[-1.079521, 0.746348, 0.157319, 0.088253, 0.063431]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.06,1.48,7.48,1103.31,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
22.97,18.94,22.9,59.5,No,Very Dry,0.9568,0.4852,0.0059,0,1,ON,0.9957,0.65,"[-2.8997738361358643, 2.545255422592163]","[0.004299151245504618, 0.9957007765769958]",FALSE,ON,"[-1.076881, 0.719733, 0.185449, 0.177668, 0.06698]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.37,1.48,7.44,1103.55,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
25.68,18.88,22.9,59.6,No,Very Dry,0.8512,0.6474,0.0136,0,1,ON,0.9825,0.65,"[-2.156989336013794, 1.8692622184753418]","[0.01752835139632225, 0.9824716448783875]",FALSE,ON,"[-1.072852, 0.679181, 0.211541, 0.285538, 0.073088]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1093.35,1.82,8.49,1106.67,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
28.38,18.88,22.8,59.7,No,Semi Dry,0.704,0.8031,0.0289,0,1,ON,0.9829,0.65,"[-2.2027699947357178, 1.8459138870239258]","[0.017146192491054535, 0.9828537702560425]",FALSE,ON,"[-1.075517, 0.61821, 0.230373, 0.406113, 0.079114]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1089.37,1.47,7.44,1100.6,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
24.32,18.94,22.9,59.7,No,Very Dry,0.9107,0.5656,0.0091,0,1,ON,0.9942,0.65,"[-2.73371958732605, 2.4170777797698975]","[0.005761396139860153, 0.9942386150360107]",FALSE,ON,"[-1.074672, 0.698804, 0.201556, 0.23098, 0.072609]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.98,1.47,7.57,1106.36,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,0,23,59.9,No,Wet,0,0,0.0001,0.1757,,,0.5185,0.65,"[-0.04846608638763428, 0.025705933570861816]","[0.48146548867225647, 0.5185344815254211]",,SKIP_LOW_CONF,"[-0.920707, 0.208511, -0.060687, -0.273692, 0.088817]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1089.61,1.49,7.84,1099.43,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.88,23,60,No,Wet,0,0,0,0.1353,1,ON,0.9876,0.65,"[-2.463409185409546, 1.9140257835388184]","[0.012401795014739037, 0.9875982403755188]",TRUE,OFF,"[-0.953639, -0.396899, -0.099674, 0.294053, 0.075299]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1083.57,3.83,24.6,1117.34,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23,60.1,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954288, -0.392922, -0.104675, 0.297511, 0.077074]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1099.47,1.65,7.73,1111.6,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,22.9,60.4,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.962514, -0.393693, -0.104732, 0.297433, 0.080969]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.46,1.56,8.16,1103.8,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23,60.5,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954193, -0.392869, -0.104831, 0.297415, 0.082015]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.33,1.64,7.53,1102.83,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,22.9,60.9,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967412948608398]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.963088, -0.38978, -0.10975, 0.300756, 0.085693]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.97,1.47,7.61,1103.37,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23,60.9,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954128, -0.392833, -0.104938, 0.297351, 0.085353]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.26,1.49,7.52,1103.89,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23,61.1,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954108, -0.392822, -0.104972, 0.297331, 0.086402]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.07,1.49,7.48,1103.56,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.88,23,61.1,No,Wet,0,0,0,0.1353,1,ON,0.9679,0.65,"[-1.9917964935302734, 1.41476309299469]","[0.03209109231829643, 0.9679089188575745]",TRUE,OFF,"[-0.95343, -0.396784, -0.100017, 0.293845, 0.086103]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.12,1.52,7.62,1103.82,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.88,23,61.1,No,Wet,0,0,0,0.1353,1,ON,0.9679,0.65,"[-1.9917964935302734, 1.41476309299469]","[0.03209109231829643, 0.9679089188575745]",TRUE,OFF,"[-0.95343, -0.396784, -0.100017, 0.293845, 0.086103]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.9,1.49,7.51,1103.41,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.88,23,61,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.953439, -0.396789, -0.100001, 0.293854, 0.085631]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.13,1.51,7.53,1103.43,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.88,23,60.8,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.953463, -0.396802, -0.099961, 0.293878, 0.084374]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.25,1.49,7.58,1103.61,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23,60.7,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954157, -0.392849, -0.104891, 0.297379, 0.083889]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.21,1.49,7.52,1103.8,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23,60.7,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954817, -0.388983, -0.109767, 0.300788, 0.084186]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.07,1.48,7.61,1103.7,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23,60.7,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954817, -0.388983, -0.109767, 0.300788, 0.084186]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.06,1.49,7.52,1103.38,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23,60.8,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954802, -0.388975, -0.109792, 0.300772, 0.08497]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.26,1.51,7.45,1103.79,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23,60.6,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.954834, -0.388993, -0.109739, 0.300805, 0.0833]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.04,1.48,7.57,3343.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23.1,60.6,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946901, -0.388217, -0.1098, 0.300808, 0.08326]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.08,1.5,7.56,1103.77,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.1,60.6,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946241, -0.392082, -0.104924, 0.2974, 0.082962]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.92,1.48,7.58,1103.61,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.1,60.7,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946224, -0.392073, -0.104952, 0.297383, 0.083848]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.93,1.48,7.49,1103.23,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.1,60.7,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946224, -0.392073, -0.104952, 0.297383, 0.083848]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.29,1.48,7.49,1103.94,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.1,60.7,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946224, -0.392073, -0.104952, 0.297383, 0.083848]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.03,1.47,7.82,1103.86,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
